Chromosome,Start,End
chr5,7483595,7483440
chr5,7483676,7483517
chr5,7483761,7483598
chr5,7483842,7483685
chr5,7483925,7483772
chr5,7483999,7483857
chr5,7484083,7483949
chr5,7484164,7484014
chr5,7484249,7484086
chr5,7484328,7484173
chr5,7484413,7484260
chr5,7484459,7484343
chr5,7484566,7484463
chr5,7484636,7484494
chr5,7484717,7484575
chr5,7484799,7484646
chr5,7484882,7484719
chr5,7484963,7484812
chr5,7485037,7484910
chr5,7485128,7484966
chr5,7485213,7485050
chr5,7485294,7485138
chr5,7485377,7485221
chr5,7485454,7485308
chr5,7485535,7485401
chr5,7485616,7485463
chr5,7485701,7485538
chr5,7485782,7485626
chr5,7485863,7485712
chr5,7485944,7485818
chr5,7486025,7485875
chr5,7486108,7485949
chr5,7486189,7486035
chr5,7486274,7486118
chr5,7486320,7486204
chr5,7486427,7486324
chr5,7486478,7486355
chr5,7486571,7486436
chr5,7486653,7486497
chr5,7486736,7486580
chr5,7486817,7486666
chr5,7486891,7486784
chr5,7486982,7486820
chr5,7487067,7486904
chr5,7487148,7486992
chr5,7487231,7487075
chr5,7487308,7487162
chr5,7487393,7487255
chr5,7487474,7487318
chr5,7487557,7487394
chr5,7487638,7487487
chr5,7487719,7487586
chr5,7487800,7487650
chr5,7487883,7487724
chr5,7487968,7487810
chr5,7488051,7487893
chr5,7488130,7487979
chr5,7488215,7488052
chr5,7488296,7488135
chr5,7488377,7488224
chr5,7488458,7488305
chr5,7488542,7488380
chr5,7488623,7488468
chr5,7488706,7488550
chr5,7488787,7488636
chr5,7488868,7488713
chr5,7488949,7488790
chr5,7489032,7488877
chr5,7489113,7488959
chr5,7489198,7489042
chr5,7489213,7489128
chr5,7489355,7489252
chr5,7489432,7489283
chr5,7489516,7489363
chr5,7489602,7489441
chr5,7489683,7489566
chr5,7489764,7489630
chr5,7489845,7489686
chr5,7489926,7489767
chr5,7490007,7489848
chr5,7490092,7489929
chr5,7490173,7490017
chr5,7490256,7490093
chr5,7490337,7490186
chr5,7490418,7490263
chr5,7490475,7490340
chr5,7490475,7490421
chr5,7515823,7515724
chr5,7515901,7515744
chr5,7515982,7515824
chr5,7516065,7515911
chr5,7516146,7515987
chr5,7516228,7516068
chr5,7516293,7516160
chr5,7516293,7516231
chr5,7516373,7516313
chr5,7516453,7516312
chr5,7516534,7516378
chr5,7516615,7516456
chr5,7516698,7516544
chr5,7516779,7516620
chr5,7516862,7516701
chr5,7516942,7516789
chr5,7517023,7516865
chr5,7517104,7516945
chr5,7517186,7517026
chr5,7517268,7517114
chr5,7517346,7517190
chr5,7517427,7517271
chr5,7517509,7517355
chr5,7517589,7517432
chr5,7517670,7517512
chr5,7517752,7517602
chr5,7517834,7517675
chr5,7517900,7517756
chr5,7517994,7517839
chr5,7518075,7517916
chr5,7518156,7517997
chr5,7518237,7518078
chr5,7518318,7518159
chr5,7518398,7518244
chr5,7518478,7518320
chr5,7518560,7518408
chr5,7518640,7518483
chr5,7518717,7518563
chr5,7518797,7518646
chr5,7518878,7518720
chr5,7518961,7518807
chr5,7519044,7518883
chr5,7519124,7518966
chr5,7519205,7519047
chr5,7519283,7519127
chr5,7519366,7519212
chr5,7519447,7519288
chr5,7519528,7519369
chr5,7519610,7519450
chr5,7519690,7519538
chr5,7519769,7519613
chr5,7519850,7519693
chr5,7519931,7519773
chr5,7520012,7519853
chr5,7520095,7519941
chr5,7520178,7520017
chr5,7520258,7520105
chr5,7520338,7520181
chr5,7520419,7520261
chr5,7520500,7520341
chr5,7520583,7520429
chr5,7520666,7520505
chr5,7520746,7520593
chr5,7520831,7520669
chr5,7520909,7520774
chr5,7520992,7520834
chr5,7521066,7520914
chr5,7521066,7520995
chr5,7521134,7521061
chr5,7521214,7521061
chr5,7521296,7521137
chr5,7521377,7521218
chr5,7521460,7521299
chr5,7521540,7521392
chr5,7521622,7521463
chr5,7521703,7521544
chr5,7521781,7521625
chr5,7521864,7521705
chr5,7521947,7521786
chr5,7522028,7521867
chr5,7522109,7521950
chr5,7522190,7522031
chr5,7522271,7522118
chr5,7522349,7522193
chr5,7522430,7522275
chr5,7522508,7522354
chr5,7522590,7522435
chr5,7522590,7522514
chr5,7738204,7738247
chr5,7738205,7738250
chr5,7738273,7738304
chr5,8548449,8548525
chr5,8548464,8548618
chr5,8548538,8548691
chr5,8548619,8548784
chr5,8548706,8548865
chr5,8548794,8548906
chr5,8548908,8549029
chr5,8548959,8549110
chr5,8549043,8549198
chr5,8549123,8549286
chr5,8549210,8549367
chr5,8549289,8549442
chr5,8549370,8549464
chr5,8549464,8549594
chr5,8549464,8549511
chr5,8549516,8549675
chr5,8549597,8549752
chr5,8549678,8549829
chr5,8549761,8549922
chr5,8549842,8549999
chr5,8549923,8550086
chr5,8550008,8550167
chr5,8550098,8550223
chr5,8550174,8550307
chr5,8550239,8550391
chr5,8550322,8550479
chr5,8550403,8550566
chr5,8550488,8550647
chr5,8550576,8550702
chr5,8550650,8550789
chr5,8550719,8550875
chr5,8550803,8550950
chr5,8550883,8551038
chr5,8550968,8551124
chr5,8551051,8551213
chr5,8551132,8551290
chr5,8551214,8551378
chr5,8551300,8551461
chr5,8551381,8551542
chr5,8551464,8551625
chr5,8551545,8551702
chr5,8551631,8551779
chr5,8551709,8551839
chr5,8551792,8551842
chr5,8551843,8551912
chr5,8551846,8552007
chr5,8551933,8552079
chr5,8552010,8552167
chr5,8552096,8552244
chr5,8552174,8552330
chr5,8552257,8552408
chr5,8552338,8552501
chr5,8552423,8552558
chr5,8552504,8552644
chr5,8552575,8552736
chr5,8552656,8552804
chr5,8552737,8552902
chr5,8552824,8552957
chr5,8552905,8553049
chr5,8552987,8553094
chr5,8553058,8553175
chr5,8553127,8553179
chr5,8553174,8553328
chr5,8553174,8553245
chr5,8553252,8553405
chr5,8553336,8553484
chr5,8553415,8553566
chr5,8553497,8553653
chr5,8553578,8553740
chr5,8553665,8553740
chr5,8553729,8553846
chr5,8553729,8553798
chr5,8553801,8553854
chr5,8553861,8553982
chr5,8553912,8554001
chr5,8554003,8554138
chr5,8554003,8554054
chr5,8554062,8554224
chr5,8554147,8554224
chr5,8554213,8554330
chr5,8554213,8554282
chr5,8554285,8554338
chr5,8554364,8554476
chr5,8554409,8554542
chr5,8554492,8554539
chr5,8554544,8554622
chr5,8554547,8554710
chr5,8554632,8554791
chr5,8554713,8554868
chr5,8554794,8554945
chr5,8554875,8555025
chr5,8554958,8555114
chr5,8555039,8555202
chr5,8555124,8555258
chr5,8555205,8555344
chr5,8555276,8555437
chr5,8555357,8555493
chr5,8555438,8555597
chr5,8555519,8555678
chr5,8555600,8555757
chr5,8555682,8555757
chr5,8555743,8555892
chr5,8555743,8555815
chr5,8555818,8555969
chr5,8555899,8556029
chr5,8555982,8556032
chr5,8556033,8556105
chr5,8556036,8556198
chr5,8556120,8556279
chr5,8556201,8556336
chr5,8556286,8556434
chr5,8556364,8556507
chr5,8556447,8556598
chr5,8556522,8556664
chr5,8556607,8556726
chr5,8556678,8556730
chr5,8556725,8556880
chr5,8556725,8556795
chr5,8556802,8556898
chr5,8556931,8557066
chr5,8556997,8557152
chr5,8557079,8557235
chr5,8557160,8557323
chr5,8557247,8557404
chr5,8557338,8557479
chr5,8557407,8557558
chr5,8557488,8557644
chr5,8557571,8557728
chr5,8557652,8557814
chr5,8557737,8557814
chr5,8557803,8557921
chr5,8557803,8557872
chr5,8557875,8557921
chr5,8557953,8558065
chr5,8558002,8558154
chr5,8558081,8558238
chr5,8558162,8558322
chr5,8558252,8558410
chr5,8558336,8558430
chr5,8558445,8558527
chr5,8558483,8558606
chr5,8558530,8558683
chr5,8558609,8558760
chr5,8558690,8558839
chr5,8558773,8558918
chr5,8558844,8558994
chr5,8558926,8559078
chr5,8559014,8559140
chr5,8559088,8559237
chr5,8559169,8559325
chr5,8559252,8559413
chr5,8559335,8559413
chr5,8559402,8559535
chr5,8559402,8559471
chr5,8559474,8559625
chr5,8559556,8559711
chr5,8559638,8559799
chr5,8559719,8559880
chr5,8559809,8559930
chr5,8559883,8560034
chr5,8559964,8560120
chr5,8560047,8560204
chr5,8560128,8560290
chr5,8560213,8560290
chr5,8560279,8560394
chr5,8560279,8560348
chr5,8560360,8560402
chr5,8560428,8560551
chr5,8560473,8560632
chr5,8560554,8560688
chr5,8560636,8560776
chr5,8560715,8560864
chr5,8560798,8560943
chr5,8560869,8561019
chr5,8560951,8561106
chr5,8561039,8561165
chr5,8561113,8561261
chr5,8561194,8561355
chr5,8561280,8561400
chr5,8561358,8561509
chr5,8561434,8561585
chr5,8561515,8561671
chr5,8561598,8561754
chr5,8561679,8561842
chr5,8561764,8561921
chr5,8561845,8561978
chr5,8561937,8562080
chr5,8562007,8562164
chr5,8562088,8562248
chr5,8562176,8562329
chr5,8562251,8562406
chr5,8562332,8562483
chr5,8562413,8562569
chr5,8562496,8562657
chr5,8562579,8562738
chr5,8562667,8562811
chr5,8562741,8562898
chr5,8562824,8562979
chr5,8562907,8563060
chr5,8562982,8563137
chr5,8563063,8563214
chr5,8563145,8563301
chr5,8563227,8563388
chr5,8563313,8563469
chr5,8563391,8563508
chr5,8563475,8563617
chr5,8563547,8563644
chr5,8563637,8563773
chr5,8563648,8563697
chr5,8563698,8563861
chr5,8563783,8563900
chr5,8563864,8563904
chr5,8563887,8563918
chr5,8563932,8563988
chr5,8563947,8564087
chr5,8564017,8564173
chr5,8564100,8564257
chr5,8564181,8564330
chr5,8564269,8564420
chr5,8564344,8564497
chr5,8564423,8564574
chr5,8564504,8564660
chr5,8564587,8564743
chr5,8564668,8564829
chr5,8564752,8564910
chr5,8564839,8564966
chr5,8564917,8565064
chr5,8564994,8565094
chr5,8565094,8565216
chr5,8565138,8565297
chr5,8565219,8565371
chr5,8565300,8565450
chr5,8565382,8565536
chr5,8565463,8565553
chr5,11968997,11969040
chr5,11968998,11969043
chr5,11977155,11977198
chr5,11977156,11977201
chr5,11977224,11977255
chr5,11986240,11986281
chr5,11986240,11986284
chr5,11986307,11986338
chr5,13651982,13652015
chr5,13754648,13754681
chr5,13886262,13886299
chr6,9766551,9766677
chr6,9766551,9766613
chr6,9766619,9766678
chr6,9779119,9779245
chr6,9779119,9779181
chr6,9779184,9779246
chr6,9794195,9794321
chr6,9794195,9794257
chr6,9794260,9794322
chr7,4103336,4103489
chr7,4103336,4103408
chr7,4103411,4103570
chr7,4103492,4103651
chr7,4103573,4103732
chr7,4103657,4103813
chr7,4103735,4103873
chr7,4103816,4103972
chr7,4103894,4104053
chr7,4103976,4104134
chr7,4104056,4104215
chr7,4104140,4104264
chr7,4104220,4104374
chr7,4104296,4104455
chr7,4104377,4104536
chr7,4104458,4104574
chr7,4104580,4104681
chr7,4104603,4104762
chr7,4104684,4104843
chr7,4104765,4104924
chr7,4104846,4105005
chr7,4104927,4105086
chr7,4105008,4105167
chr7,4105089,4105248
chr7,4105170,4105329
chr7,4105256,4105410
chr7,4105332,4105488
chr7,4105413,4105488
chr7,4105481,4105628
chr7,4105481,4105548
chr7,4105550,4105709
chr7,4105631,4105788
chr7,4105712,4105872
chr7,4105793,4105953
chr7,4105875,4105992
chr7,4105959,4105994
chr7,4105988,4106089
chr7,4106013,4106130
chr7,4106092,4106244
chr7,4106166,4106284
chr7,4106245,4106283
chr7,4106302,4106346
chr7,4106309,4106345
chr7,4106357,4106431
chr7,4106362,4106490
chr7,4106443,4106602
chr7,4106524,4106679
chr7,4106605,4106679
chr7,4106667,4106814
chr7,4106683,4106740
chr7,4106743,4106902
chr7,4106824,4106983
chr7,4106907,4107064
chr7,4106986,4107143
chr7,4107067,4107222
chr7,4107157,4107303
chr7,4107225,4107383
chr7,4107307,4107464
chr7,4107386,4107545
chr7,4107467,4107585
chr7,4107549,4107698
chr7,4107620,4107779
chr7,4107701,4107858
chr7,4107780,4107909
chr7,4107863,4108008
chr7,4107936,4108034
chr7,4108065,4108164
chr7,4108088,4108247
chr7,4108169,4108328
chr7,4108252,4108408
chr7,4108331,4108474
chr7,4108411,4108558
chr7,4108489,4108648
chr7,4108570,4108670
chr7,4108683,4108766
chr7,4108688,4108847
chr7,4108772,4108928
chr7,4108850,4109009
chr7,4108931,4109083
chr7,4109012,4109170
chr7,4109092,4109245
chr7,4109173,4109329
chr7,4109256,4109385
chr7,4109332,4109481
chr7,4109410,4109569
chr7,4109491,4109649
chr7,4109574,4109730
chr7,4109652,4109809
chr7,4109733,4109890
chr7,4109812,4109968
chr7,4109893,4109968
chr7,4109961,4110109
chr7,4109961,4110028
chr7,4110031,4110190
chr7,4110112,4110254
chr7,4110193,4110314
chr7,4110268,4110419
chr7,4110341,4110500
chr7,4110424,4110579
chr7,4110503,4110659
chr7,4110582,4110738
chr7,4110662,4110778
chr7,4110741,4110777
chr7,4110798,4110840
chr7,4110803,4110839
chr7,4110851,4110925
chr7,4110856,4111000
chr7,4110937,4111087
chr7,4111014,4111174
chr7,4111097,4111255
chr7,4111179,4111293
chr7,4111258,4111293
chr7,4111288,4111385
chr7,4111308,4111456
chr7,4111388,4111553
chr7,4111481,4111630
chr7,4111559,4111718
chr7,4111640,4111799
chr7,4111723,4111880
chr7,4111802,4111953
chr7,4111884,4112041
chr7,4111963,4112119
chr7,4112044,4112200
chr7,4112123,4112249
chr7,4112203,4112354
chr7,4112276,4112418
chr7,4112357,4112519
chr7,4112438,4112592
chr7,4112522,4112678
chr7,4112605,4112759
chr7,4112681,4112840
chr7,4112762,4112917
chr7,4112843,4112917
chr7,4112931,4113033
chr7,4112973,4113128
chr7,4113057,4113128
chr7,4113116,4113245
chr7,4113167,4113326
chr7,4113248,4113407
chr7,4113331,4113489
chr7,4113410,4113569
chr7,4113492,4113650
chr7,4113572,4113667
chr7,4113660,4113793
chr7,4113661,4113712
chr7,4113722,4113881
chr7,4113803,4113961
chr7,4113884,4114042
chr7,4113964,4114122
chr7,4114045,4114203
chr7,4114125,4114274
chr7,4114214,4114357
chr7,4114279,4114438
chr7,4114360,4114518
chr7,4114441,4114598
chr7,4114526,4114677
chr7,4114614,4114758
chr7,4114680,4114839
chr7,4114762,4114895
chr7,4114845,4114976
chr7,4114916,4115077
chr7,4114999,4115158
chr7,4115080,4115238
chr7,4115166,4115319
chr7,4115241,4115394
chr7,4115324,4115475
chr7,4115403,4115562
chr7,4115484,4115643
chr7,4115565,4115723
chr7,4115646,4115804
chr7,4115726,4115883
chr7,4115807,4115962
chr7,4115886,4116041
chr7,4115970,4116119
chr7,4116047,4116196
chr7,4116123,4116284
chr7,4116206,4116365
chr7,4116287,4116445
chr7,4116374,4116509
chr7,4116448,4116510
chr7,4116526,4116600
chr7,4116526,4116579
chr7,4116598,4116633
chr7,4116640,4116768
chr7,4116640,4116688
chr7,4116697,4116849
chr7,4116771,4116923
chr7,4116852,4117010
chr7,4116933,4117086
chr7,4117014,4117174
chr7,4117096,4117256
chr7,4117177,4117316
chr7,4117259,4117413
chr7,4117335,4117491
chr7,4117416,4117491
chr7,4117478,4117636
chr7,4117478,4117545
chr7,4117552,4117716
chr7,4117639,4117728
chr7,4117722,4117867
chr7,4117790,4117948
chr7,4117870,4118026
chr7,4117951,4118109
chr7,4118035,4118186
chr7,4118129,4118259
chr7,4118189,4118347
chr7,4118269,4118428
chr7,4118350,4118507
chr7,4118433,4118589
chr7,4118510,4118670
chr7,4118592,4118749
chr7,4118673,4118824
chr7,4118752,4118912
chr7,4118836,4118995
chr7,4118915,4119076
chr7,4118998,4119154
chr7,4119077,4119235
chr7,4119158,4119310
chr7,4119238,4119378
chr7,4119321,4119378
chr7,4976180,4976110
chr7,4976263,4976110
chr7,4976344,4976193
chr7,4976400,4976266
chr7,4976400,4976347
chr7,4976575,4976504
chr7,4976658,4976504
chr7,4976739,4976585
chr7,4976795,4976661
chr7,4976795,4976742
chr7,4976970,4976899
chr7,4977052,4976899
chr7,4977133,4976975
chr7,4977214,4977055
chr7,4977295,4977137
chr7,4977378,4977217
chr7,4977459,4977305
chr7,4977539,4977381
chr7,4977610,4977462
chr7,4977610,4977548
chr7,4977679,4977606
chr7,4977760,4977606
chr7,4977841,4977682
chr7,4977924,4977765
chr7,4978005,4977851
chr7,4978086,4977927
chr7,4978161,4978008
chr7,4978244,4978089
chr7,4978324,4978171
chr7,4978405,4978247
chr7,4978486,4978327
chr7,4978570,4978408
chr7,4978651,4978496
chr7,4978732,4978573
chr7,4978814,4978654
chr7,4978893,4978734
chr7,4978976,4978815
chr7,4979059,4978898
chr7,4979140,4978990
chr7,4979221,4979062
chr7,4979300,4979143
chr7,4979381,4979224
chr7,4979462,4979305
chr7,4979545,4979384
chr7,4979626,4979472
chr7,4979670,4979548
chr7,4979778,4979629
chr7,4979864,4979704
chr7,4979945,4979794
chr7,4980026,4979868
chr7,4980106,4979950
chr7,4980121,4980034
chr7,4980217,4980127
chr7,4980299,4980145
chr7,4980379,4980221
chr7,4980461,4980302
chr7,4980546,4980383
chr7,4980624,4980464
chr7,4980707,4980547
chr7,4980777,4980627
chr7,4980777,4980709
chr7,4980846,4980773
chr7,4980929,4980773
chr7,4981010,4980859
chr7,4981090,4980932
chr7,4981171,4981013
chr7,4981252,4981093
chr7,4981336,4981176
chr7,4981411,4981262
chr7,4981492,4981339
chr7,4981573,4981414
chr7,4981657,4981495
chr7,4981739,4981583
chr7,4981820,4981667
chr7,4981880,4981742
chr7,4981992,4981822
chr7,4982075,4981914
chr7,4982158,4981995
chr7,4982217,4982088
chr7,4982301,4982161
chr7,4982301,4982235
chr7,4982375,4982321
chr7,4982458,4982321
chr7,4982542,4982388
chr7,4982623,4982461
chr7,4982704,4982545
chr7,4982787,4982628
chr7,4982870,4982714
chr7,4982949,4982790
chr7,4983034,4982871
chr7,4983117,4982952
chr7,4983198,4983037
chr7,4983281,4983118
chr7,4983364,4983211
chr7,4983423,4983294
chr7,4983525,4983367
chr7,4983591,4983445
chr7,4983591,4983538
chr7,4983660,4983587
chr7,4983743,4983587
chr7,4983824,4983673
chr7,4983905,4983746
chr7,4983986,4983827
chr7,4984075,4983908
chr7,4984158,4984003
chr7,4984239,4984087
chr7,4984319,4984163
chr7,4984403,4984241
chr7,4984487,4984322
chr7,4984570,4984407
chr7,4984653,4984504
chr7,4984734,4984604
chr7,4984804,4984654
chr7,4984804,4984736
chr7,4984873,4984800
chr7,4984956,4984800
chr7,4985037,4984886
chr7,4985118,4984959
chr7,4985199,4985040
chr7,4985280,4985121
chr7,4985363,4985204
chr7,4985444,4985290
chr7,4985525,4985375
chr7,4985605,4985447
chr7,4985686,4985527
chr7,4985769,4985608
chr7,4985853,4985696
chr7,4985934,4985780
chr7,4986022,4985856
chr7,4986073,4985985
chr7,4986073,4986025
chr7,4986159,4986068
chr7,4986237,4986081
chr7,4986318,4986162
chr7,4986401,4986242
chr7,4986480,4986328
chr7,4986566,4986404
chr7,4986636,4986485
chr7,4986636,4986568
chr7,4986705,4986632
chr7,4986709,4986632
chr7,4986809,4986710
chr7,4986889,4986733
chr7,4986964,4986812
chr7,4987045,4986927
chr7,4987126,4986967
chr7,4987207,4987048
chr7,4987290,4987129
chr7,4987360,4987210
chr7,4987360,4987295
chr7,4987429,4987356
chr7,4987512,4987356
chr7,4987541,4987442
chr7,4987642,4987551
chr7,4987711,4987564
chr7,4987791,4987659
chr7,4987874,4987719
chr7,4987955,4987803
chr7,4988035,4987879
chr7,4988119,4987957
chr7,4988203,4988038
chr7,4988286,4988123
chr7,4988369,4988220
chr7,4988450,4988320
chr7,4988520,4988370
chr7,4988520,4988452
chr7,4988589,4988516
chr7,4988672,4988516
chr7,4988753,4988602
chr7,4988834,4988675
chr7,4988915,4988756
chr7,4988996,4988837
chr7,4989079,4988920
chr7,4989160,4989006
chr7,4989241,4989082
chr7,4989317,4989163
chr7,4989399,4989245
chr7,4989491,4989320
chr7,4989505,4989415
chr7,4989665,4989552
chr7,4989741,4989587
chr7,4989807,4989668
chr7,4989807,4989742
chr7,4989877,4989803
chr7,4989957,4989803
chr7,4990042,4989879
chr7,4990128,4989960
chr7,4990211,4990056
chr7,4990292,4990141
chr7,4990372,4990214
chr7,4990453,4990295
chr7,4990537,4990375
chr7,4990595,4990552
chr7,4990598,4990462
chr7,4990687,4990592
chr7,4990769,4990613
chr7,4990853,4990691
chr7,4990937,4990772
chr7,4991020,4990856
chr7,4991103,4990940
chr7,4991182,4991033
chr7,4991266,4991106
chr7,4991336,4991186
chr7,4991336,4991268
chr7,4991405,4991332
chr7,4991485,4991332
chr7,4991566,4991407
chr7,4991649,4991488
chr7,4991734,4991569
chr7,4991801,4991662
chr7,4991883,4991743
chr7,4991964,4991807
chr7,4992044,4991886
chr7,4992127,4991972
chr7,4992208,4992056
chr7,4992288,4992132
chr7,4992372,4992210
chr7,4992455,4992291
chr7,4992538,4992382
chr7,4992621,4992458
chr7,4992702,4992541
chr7,4992768,4992704
chr7,4992771,4992622
chr7,4992841,4992773
chr7,4992924,4992773
chr7,4993005,4992854
chr7,4993086,4992927
chr7,4993167,4993008
chr7,4993250,4993091
chr7,4993331,4993177
chr7,4993411,4993253
chr7,4993492,4993333
chr7,4993575,4993414
chr7,4993647,4993502
chr7,4993728,4993593
chr7,4993804,4993650
chr7,4993870,4993731
chr7,4993870,4993805
chr7,4993940,4993866
chr7,4994020,4993866
chr7,4994105,4993942
chr7,4994185,4994023
chr7,4994266,4994106
chr7,4994348,4994186
chr7,4994418,4994268
chr7,4994418,4994350
chr7,4994487,4994414
chr7,4994570,4994414
chr7,4994651,4994500
chr7,4994731,4994573
chr7,4994812,4994654
chr7,4994897,4994734
chr7,4994979,4994820
chr7,4995060,4994908
chr7,4995140,4994984
chr7,4995224,4995062
chr7,4995308,4995143
chr7,4995391,4995227
chr7,4995474,4995311
chr7,4995553,4995404
chr7,4995638,4995477
chr7,4995708,4995558
chr7,4995708,4995640
chr7,4995777,4995704
chr7,4995857,4995704
chr7,4995938,4995779
chr7,4996021,4995860
chr7,4996106,4995941
chr7,4996173,4996034
chr7,4996255,4996115
chr7,4996336,4996179
chr7,4996420,4996258
chr7,4996501,4996347
chr7,4996582,4996423
chr7,4996633,4996504
chr7,4996633,4996585
chr7,4996719,4996628
chr7,4996800,4996641
chr7,4996881,4996722
chr7,4996964,4996805
chr7,4997043,4996891
chr7,4997129,4996967
chr7,4997199,4997048
chr7,4997199,4997131
chr7,4997268,4997195
chr7,4997345,4997195
chr7,4997426,4997291
chr7,4997502,4997348
chr7,4997583,4997433
chr7,4997667,4997505
chr7,4997747,4997593
chr7,4997832,4997677
chr7,4997902,4997752
chr7,4997902,4997834
chr7,4997971,4997898
chr7,4998054,4997898
chr7,4998135,4997981
chr7,4998216,4998057
chr7,4998297,4998140
chr7,4998377,4998219
chr7,4998381,4998307
chr7,4998436,4998360
chr7,4998517,4998360
chr7,4998584,4998445
chr7,4998676,4998519
chr7,4998760,4998598
chr7,4998840,4998679
chr7,4998926,4998763
chr7,4999007,4998856
chr7,4999088,4998929
chr7,4999168,4999010
chr7,4999251,4999092
chr7,4999332,4999177
chr7,4999388,4999341
chr7,4999394,4999254
chr7,4999482,4999387
chr7,4999563,4999404
chr7,4999644,4999485
chr7,4999686,4999568
chr7,4999686,4999647
chr7,4999747,4999708
chr7,4999830,4999708
chr7,4999908,4999757
chr7,4999977,4999851
chr7,5000068,4999911
chr7,5000149,4999990
chr7,5000230,5000081
chr7,5000312,5000153
chr7,5000395,5000233
chr7,5000476,5000315
chr7,5000556,5000396
chr7,5000639,5000484
chr7,5000722,5000566
chr7,5000801,5000642
chr7,5000882,5000723
chr7,5000965,5000804
chr7,5001046,5000892
chr7,5001127,5000968
chr7,5001208,5001049
chr7,5001291,5001136
chr7,5001372,5001218
chr7,5001440,5001294
chr7,5001534,5001406
chr7,5001607,5001456
chr7,5001695,5001536
chr7,5001778,5001617
chr7,5001861,5001705
chr7,5001940,5001788
chr7,5001956,5001864
chr7,5002006,5001959
chr7,5002089,5001959
chr7,5002136,5002016
chr7,5002221,5002136
chr7,5002304,5002143
chr7,5002385,5002230
chr7,5002466,5002308
chr7,5002532,5002388
chr7,5002532,5002469
chr7,14727336,14727254
chr7,14727336,14727273
chr7,14727409,14727338
chr7,14727410,14727347
chr7,14727473,14727411
chr7,14727554,14727412
chr7,14727635,14727477
chr7,14727716,14727563
chr7,14727797,14727638
chr7,14727878,14727721
chr7,14727960,14727800
chr7,14728042,14727883
chr7,14728121,14727963
chr7,14728201,14728043
chr7,14728288,14728154
chr7,14728374,14728212
chr7,14728454,14728316
chr7,14728531,14728376
chr7,14728608,14728457
chr7,14728688,14728532
chr7,14728767,14728644
chr7,14728847,14728689
chr7,14728928,14728770
chr7,14729009,14728851
chr7,14729090,14728931
chr7,14729171,14729012
chr7,14729252,14729093
chr7,14729335,14729176
chr7,14729410,14729255
chr7,14729491,14729363
chr7,14729572,14729413
chr7,14729653,14729495
chr7,14729732,14729575
chr7,14729813,14729656
chr7,14729894,14729737
chr7,14729965,14729816
chr7,14730045,14729912
chr7,14730126,14729967
chr7,14730205,14730058
chr7,14730286,14730137
chr7,14730369,14730208
chr7,14730448,14730290
chr7,14730529,14730370
chr7,14730610,14730451
chr7,14730691,14730533
chr7,14730772,14730613
chr7,14730853,14730694
chr7,14730934,14730775
chr7,14731015,14730856
chr7,14731097,14730937
chr7,14731120,14731018
chr7,14731199,14731116
chr7,14731281,14731126
chr7,14731360,14731203
chr7,14731445,14731284
chr7,14731528,14731392
chr7,14731606,14731474
chr7,14731620,14731529
chr7,14731760,14731699
chr7,14731843,14731724
chr7,14731922,14731763
chr7,14732003,14731868
chr7,14732086,14731925
chr7,14732165,14732009
chr7,14732246,14732087
chr7,14732319,14732169
chr7,14732412,14732249
chr7,14732478,14732338
chr7,14732587,14732419
chr7,14732657,14732507
chr7,14732738,14732591
chr7,14732819,14732660
chr7,14732900,14732742
chr7,14732981,14732828
chr7,14733061,14732903
chr7,14733153,14732986
chr7,14733211,14733099
chr7,14733211,14733156
chr7,14733266,14733215
chr7,14733344,14733223
chr7,14733425,14733301
chr7,14733506,14733347
chr7,14733587,14733429
chr7,14733667,14733509
chr7,14733749,14733642
chr7,14733825,14733671
chr7,14733906,14733752
chr7,14733989,14733828
chr7,14734017,14733943
chr7,14734106,14734015
chr7,14734186,14734027
chr7,14734269,14734109
chr7,14734346,14734189
chr7,14734429,14734270
chr7,14734509,14734357
chr7,14734589,14734432
chr7,14734670,14734512
chr7,14734751,14734592
chr7,14734832,14734673
chr7,14734915,14734754
chr7,14734994,14734835
chr7,14735075,14734916
chr7,14735156,14734997
chr7,14735237,14735078
chr7,14735318,14735159
chr7,14735399,14735242
chr7,14735480,14735323
chr7,14735562,14735402
chr7,14735643,14735483
chr7,14735724,14735565
chr7,14735805,14735646
chr7,14735886,14735727
chr7,14735968,14735808
chr7,14736050,14735895
chr7,14736128,14735972
chr7,14736204,14736053
chr7,14736290,14736129
chr7,14736369,14736210
chr7,14736450,14736291
chr7,14736523,14736373
chr7,14736587,14736450
chr7,14736589,14736530
chr7,14738608,14738505
chr7,14738693,14738532
chr7,14738772,14738615
chr7,14738853,14738694
chr7,14738932,14738777
chr7,14739013,14738872
chr7,14739096,14738935
chr7,14739174,14739016
chr7,14739221,14739097
chr7,14739315,14739221
chr7,14739398,14739238
chr7,14739477,14739342
chr7,14739558,14739399
chr7,14739639,14739480
chr7,14739722,14739562
chr7,14739801,14739642
chr7,14739882,14739723
chr7,14739965,14739804
chr7,14740044,14739886
chr7,14740121,14739966
chr7,14740204,14740085
chr7,14740285,14740126
chr7,14740364,14740205
chr7,14740445,14740310
chr7,14740528,14740367
chr7,14740607,14740449
chr7,14740688,14740529
chr7,14740762,14740610
chr7,14740842,14740701
chr7,14740919,14740765
chr7,14741000,14740845
chr7,14741081,14740922
chr7,14741164,14741003
