Chromosome,Start,End
chr4,15351596,15351430
chr4,15352620,15352450
chr4,15354053,15353886
chr4,15357963,15357796
chr4,15358566,15358396
chr4,15365713,15365559
chr4,15366990,15366822
chr4,15370630,15370471
chr4,15371508,15371341
chr4,15396904,15396737
chr4,15940464,15940300
chr4,15945147,15944995
chr4,15948658,15948491
chr4,15953942,15953775
chr4,15958518,15958685
chr4,15959909,15960073
chr4,15960053,15960219
chr4,15961152,15961319
chr4,1251645,1251478
chr4,1254396,1254226
chr4,1259527,1259362
chr4,1263097,1262933
chr4,1264922,1264760
chr4,1270785,1270623
chr4,1271119,1270950
chr4,4387929,4388099
chr4,6744232,6744401
chr4,6745364,6745533
chr4,6753008,6753177
chr4,6753134,6753303
chr4,8123290,8123455
chr4,8128848,8129002
chr4,8131379,8131539
chr4,8765828,8765997
chr4,8768461,8768642
chr4,8771383,8771550
chr4,8774290,8774126
chr4,8777951,8777782
chr4,8778785,8778954
chr4,8782973,8783102
chr4,8785451,8785620
chr4,8786918,8787109
chr4,9117834,9117999
chr4,9122689,9122852
chr4,9126764,9126931
chr4,9127375,9127540
chr4,9132249,9132412
chr4,9136343,9136510
chr4,9136954,9137119
chr4,9140796,9140960
chr4,9141306,9141475
chr4,9141393,9141557
chr4,9142400,9142569
chr4,9158237,9158400
chr4,9160317,9160484
chr4,9920620,9920796
chr4,9920818,9920982
chr4,10573456,10573286
chr4,10574746,10574577
chr4,10580799,10580630
chr4,10665766,10665597
chr4,10665932,10665768
chr4,11624130,11624301
chr4,11624175,11624342
chr4,11625613,11625754
chr4,11653526,11653685
chr4,11688339,11688504
chr4,11689938,11690087
chr4,11691283,11691437
chr4,11694196,11694361
chr4,11695141,11695305
chr4,11695746,11695911
chr4,11698449,11698616
chr4,11699417,11699586
chr4,11699792,11699960
chr4,11700297,11700445
chr4,11700525,11700690
chr4,12344953,12344784
chr4,12349259,12349091
chr4,14221549,14221380
chr4,14227710,14227884
chr4,14231114,14231286
chr4,14232525,14232695
chr4,14234384,14234554
chr4,14235860,14236028
chr4,15042524,15042344
chr4,15044164,15044001
chr4,15052106,15051939
chr4,15351210,15351040
chr4,15352704,15352534
chr4,15359355,15359231
chr4,15360449,15360292
chr4,15396757,15396587
chr4,15944251,15944086
chr4,15945317,15945169
chr4,15951510,15951344
chr4,15951930,15951771
chr4,15953285,15953105
chr4,15957334,15957504
chr4,15957652,15957837
chr4,15957795,15957963
chr4,15959083,15959223
chr4,15961992,15962159
chr4,1251220,1251056
chr4,1252933,1252772
chr4,1254811,1254647
chr4,1257594,1257428
chr4,1260609,1260445
chr4,1262779,1262612
chr4,1267568,1267417
chr4,1271033,1270869
chr4,1271395,1271229
chr4,1272083,1271917
chr4,1274270,1274104
chr4,4387521,4387684
chr4,4387624,4387802
chr4,4388905,4389073
chr4,6741805,6741971
chr4,6745324,6745490
chr4,6748610,6748776
chr4,8121221,8121387
chr4,8126680,8126846
chr4,8127205,8127371
chr4,8128501,8128679
chr4,8129856,8130022
chr4,8765767,8765933
chr4,8766302,8766136
chr4,8769191,8769027
chr4,8769360,8769192
chr4,8770887,8770721
chr4,8772955,8772794
chr4,8774545,8774707
chr4,8777279,8777403
chr4,9141456,9141624
chr4,9160528,9160694
chr4,9921940,9922106
chr4,9923576,9923742
chr4,9923840,9924011
chr4,10576205,10576043
chr4,10584010,10583844
chr4,10644388,10644222
chr4,10644618,10644452
chr4,10647040,10646872
chr4,10652150,10651989
chr4,10657689,10657523
chr4,10664171,10664002
chr4,10665743,10665577
chr4,11623962,11624118
chr4,11625242,11625402
chr4,11654718,11654884
chr4,11690268,11690428
chr4,11691082,11691242
chr4,11691162,11691326
chr4,11693127,11693294
chr4,11699335,11699501
chr4,12330552,12330712
chr4,12331002,12331168
chr4,12332384,12332550
chr4,12333411,12333579
chr4,12343756,12343570
chr4,12344307,12344155
chr4,12349999,12349874
chr4,14222070,14221903
chr4,14227198,14227378
chr4,14228902,14229068
chr4,14229652,14229811
chr4,14234027,14234193
chr4,14234111,14234277
chr4,15041575,15041405
chr4,15046191,15045998
chr4,15344542,15344372
chr4,15350200,15350034
chr4,15358502,15358334
chr4,15376322,15376152
chr4,15391529,15391370
chr4,15939089,15938923
chr4,15957859,15958025
chr4,15961446,15961612
chr4,15962728,15962894
chr4,1253168,1253014
chr4,1253739,1253568
chr4,1259422,1259258
chr4,1264107,1263938
chr4,1265977,1265814
chr4,1268485,1268316
chr4,1268695,1268530
chr4,1269413,1269260
chr4,1272000,1271838
chr4,1274617,1274449
chr4,8121741,8121900
chr4,8122252,8122413
chr4,8123036,8123205
chr4,8123185,8123333
chr4,8125545,8125711
chr4,8128358,8128521
chr4,8765848,8766006
chr4,8766262,8766096
chr4,8766653,8766825
chr4,8769296,8769131
chr4,8769340,8769172
chr4,8769383,8769213
chr4,8772454,8772286
chr4,8776304,8776471
chr4,8783476,8783355
chr4,8783539,8783370
chr4,8787024,8787193
chr4,9125390,9125548
chr4,9127935,9128100
chr4,9134969,9135127
chr4,9137514,9137679
chr4,9142507,9142672
chr4,9142717,9142870
chr4,9158087,9158257
chr4,9920203,9920368
chr4,9922860,9923037
chr4,10569010,10568845
chr4,10569305,10569137
chr4,10570167,10570000
chr4,10573582,10573413
chr4,10583882,10583723
chr4,10651171,10651003
chr4,10657588,10657413
chr4,11652924,11653090
chr4,11655390,11655549
chr4,11687261,11687392
chr4,11688610,11688774
chr4,11688692,11688860
chr4,11690765,11690933
chr4,11693763,11693900
chr4,11695809,11695977
chr4,11697399,11697567
chr4,12330676,12330853
chr4,12333580,12333745
chr4,12347379,12347211
chr4,12351878,12352042
chr4,12352213,12352380
chr4,14229186,14229351
chr4,14230098,14230257
chr4,15038362,15038192
chr4,15049083,15048912
chr4,15049644,15049482
chr4,15342995,15342827
chr4,15343789,15343621
chr4,15344646,15344477
chr4,15352365,15352196
chr4,15353906,15353747
chr4,15359673,15359504
chr4,15360150,15359981
chr4,15360747,15360578
chr4,15360951,15360782
chr4,15365889,15365719
chr4,15369094,15368959
chr4,15391937,15391769
chr4,15939785,15939621
chr4,15940742,15940588
chr4,15942899,15942738
chr4,15944270,15944106
chr4,15945408,15945253
chr4,15948448,15948290
chr4,15953188,15953020
chr4,15953587,15953412
chr4,15956293,15956461
chr4,15956651,15956825
chr4,15957816,15957984
chr4,15959930,15960094
chr4,1252589,1252424
chr4,1253837,1253678
chr4,1259173,1259013
chr4,1259443,1259279
chr4,1263873,1263718
chr4,1270415,1270243
chr4,1273304,1273175
chr4,6743968,6744128
chr4,6744615,6744785
chr4,6752132,6752295
chr4,6753553,6753723
chr4,6753600,6753765
chr4,8765638,8765796
chr4,8773320,8773483
chr4,8774239,8774084
chr4,8778893,8779059
chr4,8779328,8779169
chr4,8782110,8782271
chr4,8783560,8783391
chr4,8784062,8783896
chr4,8784212,8784344
chr4,8786557,8786709
chr4,9112461,9112627
chr4,9917447,9917613
chr4,9919235,9919410
chr4,9920491,9920662
chr4,9924570,9924737
chr4,10569913,10569748
chr4,10583903,10583763
chr4,10644265,10644090
chr4,10645206,10645040
chr4,10650896,10650735
chr4,10653400,10653239
chr4,11653644,11653812
chr4,11653665,11653832
chr4,11657529,11657698
chr4,11688358,11688546
chr4,11690556,11690716
chr4,11695031,11695198
chr4,11697088,11697248
chr4,12340359,12340509
chr4,12342576,12342456
chr4,12350948,12351077
chr4,14213133,14213289
chr4,14213353,14213523
chr4,14215236,14215069
chr4,14219117,14218951
chr4,14228840,14229003
chr4,15047214,15047045
chr4,15049272,15049146
chr4,15357752,15357586
chr4,15359439,15359272
chr4,15361157,15360993
chr4,15376066,15375900
chr4,15941265,15941100
chr4,15943342,15943174
chr4,15945972,15945810
chr4,15947131,15946974
chr4,15947654,15947489
chr4,15951790,15951621
chr4,15961290,15961445
chr4,1254042,1253867
chr4,1255376,1255209
chr4,1255397,1255230
chr4,1255871,1255719
chr4,1257342,1257170
chr4,1259613,1259446
chr4,1260924,1260757
chr4,1264318,1264147
chr4,1264446,1264274
chr4,1267416,1267249
chr4,1267458,1267291
chr4,1272105,1271953
chr4,1274552,1274432
chr4,6741679,6741846
chr4,6741784,6741951
chr4,6742207,6742388
chr4,6747861,6748019
chr4,6747877,6748030
chr4,6751984,6752151
chr4,6753262,6753429
chr4,8123562,8123694
chr4,8126246,8126415
chr4,8126449,8126636
chr4,8127078,8127245
chr4,8128806,8128963
chr4,8128911,8129068
chr4,8129698,8129854
chr4,8131253,8131420
chr4,8768336,8768506
chr4,8768646,8768811
chr4,8769254,8769090
chr4,8770803,8770636
chr4,8771666,8771828
chr4,8772190,8772023
chr4,8776054,8776212
chr4,8776571,8776738
chr4,8776592,8776759
chr4,8778155,8778006
chr4,8778197,8778033
chr4,8779950,8780077
chr4,8780521,8780354
chr4,8783158,8783325
chr4,8786145,8785993
chr4,8787110,8787276
chr4,8791471,8791327
chr4,9112440,9112607
chr4,9114685,9114851
chr4,9114894,9115061
chr4,9119248,9119410
chr4,9120305,9120457
chr4,9121100,9121267
chr4,9122315,9122482
chr4,9128788,9128950
chr4,9130660,9130827
chr4,9131875,9132042
chr4,9134768,9134935
chr4,9139753,9139920
chr4,9141288,9141455
chr4,9158946,9159109
chr4,9159982,9160149
chr4,9160003,9160155
chr4,9905164,9905331
chr4,9917657,9917827
chr4,9925926,9926090
chr4,10568298,10568131
chr4,10568466,10568299
chr4,10568613,10568446
chr4,10571085,10570918
chr4,10571967,10571800
chr4,10572557,10572390
chr4,10574723,10574556
chr4,10575644,10575477
chr4,10575686,10575519
chr4,10580185,10580020
chr4,10580652,10580485
chr4,10644766,10644599
chr4,10645333,10645169
chr4,10646894,10646732
chr4,10649690,10649523
chr4,10652127,10651960
chr4,10655946,10655779
chr4,10660757,10660590
chr4,10660870,10660695
chr4,10663664,10663497
chr4,10665011,10664847
chr4,10665722,10665555
chr4,11624109,11624279
chr4,11625097,11625264
chr4,11653348,11653516
chr4,11653539,11653706
chr4,11654486,11654649
chr4,11654970,11655137
chr4,11657949,11658116
chr4,11687330,11687497
chr4,11690098,11690255
chr4,11691935,11692102
chr4,11692042,11692205
chr4,11693276,11693438
chr4,11693627,11693779
chr4,11697944,11698096
chr4,11698512,11698679
chr4,12341757,12341591
chr4,12343819,12343652
chr4,12345016,12344853
chr4,12345346,12345179
chr4,12351173,12351330
chr4,12352381,12352548
chr4,12352486,12352653
chr4,14213247,14213415
chr4,14218495,14218332
chr4,14223351,14223224
chr4,14225000,14225176
chr4,14228507,14228686
chr4,14233077,14233244
chr4,14233160,14233328
chr4,14233858,14234025
chr4,14233964,14234131
chr4,15037132,15037020
chr4,15048466,15048332
chr4,15342476,15342309
chr4,15344040,15343873
chr4,15350246,15350076
chr4,15352533,15352366
chr4,15354140,15353970
chr4,15356409,15356239
chr4,15358197,15358030
chr4,15370173,15370021
chr4,15377020,15376853
chr4,15377168,15377001
chr4,15391789,15391614
chr4,15392021,15391853
chr4,15392523,15392356
chr4,15395808,15395638
chr4,15939869,15939702
chr4,15942354,15942202
chr4,15944233,15944065
chr4,15944438,15944273
chr4,15946191,15946024
chr4,15947551,15947394
chr4,15948238,15948086
chr4,15948490,15948323
chr4,15948595,15948428
chr4,15950384,15950247
chr4,15956419,15956587
chr4,15956962,15957124
chr4,1255936,1255777
chr4,1257235,1257068
chr4,1258793,1258629
chr4,1261549,1261421
chr4,1263682,1263513
chr4,1264658,1264530
chr4,1274126,1273952
chr4,1274893,1274725
chr4,6747264,6747439
chr4,8130444,8130613
chr4,8130832,8131010
chr4,8131293,8131462
chr4,8766805,8766973
chr4,8767374,8767214
chr4,8767426,8767585
chr4,8767846,8767707
chr4,8768099,8767929
chr4,8775516,8775403
chr4,8777595,8777431
chr4,8782564,8782400
chr4,8782650,8782481
chr4,8782917,8782754
chr4,8783980,8783814
chr4,8785514,8785648
chr4,8787054,8787213
chr4,9114810,9114974
chr4,9117475,9117645
chr4,9122126,9122293
chr4,9122271,9122440
chr4,9124270,9124388
chr4,9124433,9124596
chr4,9127016,9127186
chr4,9131686,9131853
chr4,9131831,9132000
chr4,9134012,9134175
chr4,9136595,9136765
chr4,9141740,9141905
chr4,9158321,9158481
chr4,9918411,9918578
chr4,9920120,9920285
chr4,9920389,9920555
chr4,9921270,9921435
chr4,10580673,10580504
chr4,10581946,10581781
chr4,10645352,10645187
chr4,10645435,10645260
chr4,10648660,10648541
chr4,10649295,10649136
chr4,10650268,10650101
chr4,10652772,10652605
chr4,10653633,10653464
chr4,10656546,10656387
chr4,10658137,10658018
chr4,10661619,10661451
chr4,10662085,10661966
chr4,10664318,10664149
chr4,11656649,11656817
chr4,11657131,11657299
chr4,11687393,11687557
chr4,11689725,11689895
chr4,11692839,11693002
chr4,11696815,11696982
chr4,12331105,12331274
chr4,12331648,12331817
chr4,12332780,12332949
chr4,12334613,12334772
chr4,12343044,12342875
chr4,12349686,12349516
chr4,12349855,12349686
chr4,12350286,12350126
chr4,12352945,12353113
chr4,14221651,14221488
chr4,14227987,14228153
chr4,14229928,14230095
chr4,14232355,14232524
chr4,14232630,14232800
chr4,14233797,14233962
chr4,14234046,14234215
chr4,15042067,15041903
chr4,15049850,15049688
chr4,15049871,15049708
chr4,15345051,15344881
chr4,15354845,15354677
chr4,15366187,15366022
chr4,15940670,15940507
chr4,15944797,15944628
chr4,15945191,15945022
chr4,15945822,15945663
chr4,15949560,15949394
chr4,15950796,15950658
chr4,15951280,15951115
chr4,15951364,15951197
chr4,15957505,15957672
chr4,15960177,15960346
chr4,15963041,15963206
chr4,1253699,1253521
chr4,1255656,1255489
chr4,1256762,1256601
chr4,1257841,1257700
chr4,1260630,1260461
chr4,1262976,1262804
chr4,1269623,1269457
chr4,1269921,1269755
chr4,1271979,1271808
chr4,1273912,1273781
chr4,1274468,1274293
chr4,1274489,1274318
chr4,6742618,6742749
chr4,6743730,6743896
chr4,6743856,6744022
chr4,6753910,6754064
chr4,8122575,8122741
chr4,8127905,8128071
chr4,8129900,8130066
chr4,8130258,8130425
chr4,8131400,8131564
chr4,8766442,8766604
chr4,8769673,8769507
chr4,8771328,8771164
chr4,8772997,8772836
chr4,8774331,8774462
chr4,8775974,8776139
chr4,8777576,8777413
chr4,8781755,8781914
chr4,8783179,8783345
chr4,8791453,8791343
chr4,9112350,9112501
chr4,9112940,9113106
chr4,9113045,9113211
chr4,9113533,9113691
chr4,9113989,9114157
chr4,9114704,9114871
chr4,9120998,9121162
chr4,9121331,9121487
chr4,9126194,9126345
chr4,9130055,9130221
chr4,9130558,9130722
chr4,9134428,9134594
chr4,9135773,9135924
chr4,9141351,9141519
chr4,9141541,9141707
chr4,9926513,9926687
chr4,10569429,10569263
chr4,10570503,10570337
chr4,10573667,10573499
chr4,10573894,10573731
chr4,10574934,10574767
chr4,10582286,10582118
chr4,10583040,10582872
chr4,10583289,10583125
chr4,10646915,10646749
chr4,10658780,10658654
chr4,10665533,10665367
chr4,10665553,10665387
chr4,11625511,11625671
chr4,11653602,11653770
chr4,11654299,11654465
chr4,11655055,11655221
chr4,11687810,11687982
chr4,11689083,11689249
chr4,11692436,11692602
chr4,11696773,11696939
chr4,11697026,11697191
chr4,12334127,12334290
chr4,12335860,12336010
chr4,12341840,12341678
chr4,12345139,12344975
chr4,12349195,12349029
chr4,14221096,14220930
chr4,14222133,14221965
chr4,14224045,14223909
chr4,14227179,14227357
chr4,14228704,14228851
chr4,14230322,14230488
chr4,14233308,14233472
chr4,15043833,15043679
chr4,15044530,15044359
chr4,15045413,15045259
chr4,15047064,15046898
chr4,15050195,15050022
chr4,15352470,15352302
chr4,15353073,15352906
chr4,15356217,15356049
chr4,15357921,15357753
chr4,15360618,15360450
chr4,15370064,15369926
chr4,15376660,15376489
chr4,15943426,15943258
chr4,15952086,15951959
chr4,15954392,15954209
chr4,15955512,15955341
chr4,15959644,15959824
chr4,15959990,15960156
chr4,15960410,15960578
chr4,15961614,15961780
chr4,15963081,15963248
chr4,1255063,1254893
chr4,1258136,1257972
chr4,1260650,1260481
chr4,1262738,1262574
chr4,1263981,1263811
chr4,1266186,1266018
chr4,1267185,1267021
chr4,1275087,1274917
chr4,6742410,6742575
chr4,6742989,6743155
chr4,6746408,6746569
chr4,6747689,6747856
chr4,6748419,6748587
chr4,6750186,6750353
chr4,8121264,8121429
chr4,8125218,8125376
chr4,8126784,8126949
chr4,8767277,8767109
chr4,8770128,8770275
chr4,8770994,8770841
chr4,8772876,8772700
chr4,8773299,8773462
chr4,8776490,8776653
chr4,8776885,8777054
chr4,8779682,8779529
chr4,8784758,8784919
chr4,9113734,9113903
chr4,9118588,9118747
chr4,9118851,9119015
chr4,9119226,9119388
chr4,9121142,9121308
chr4,9121518,9121679
chr4,9122463,9122625
chr4,9128391,9128555
chr4,9128577,9128742
chr4,9128766,9128928
chr4,9130702,9130868
chr4,9131078,9131239
chr4,9132023,9132185
chr4,9137967,9138131
chr4,9140331,9140493
chr4,9143018,9143148
chr4,9158258,9158420
chr4,9920664,9920838
chr4,9927828,9927985
chr4,10572580,10572412
chr4,10581841,10581677
chr4,10582033,10581863
chr4,10644089,10643914
chr4,10644682,10644515
chr4,10646425,10646263
chr4,10649895,10649734
chr4,11623329,11623495
chr4,11623638,11623808
chr4,11624260,11624419
chr4,11624758,11624928
chr4,11654383,11654535
chr4,11657026,11657194
chr4,11687687,11687841
chr4,11693843,11694006
chr4,11697971,11698138
chr4,12351356,12351517
chr4,14215193,14215028
chr4,14215777,14215647
chr4,14225095,14225260
chr4,15050603,15050435
chr4,15052316,15052172
chr4,15342647,15342478
chr4,15348383,15348214
chr4,15354224,15354055
chr4,15358884,15358715
chr4,15395911,15395743
chr4,15945437,15945325
chr4,15946065,15945889
chr4,15946149,15945973
chr4,15959569,15959726
chr4,1253393,1253232
chr4,1256369,1256208
chr4,1258626,1258491
chr4,1259838,1259677
chr4,1260286,1260115
chr4,1264591,1264425
chr4,4387039,4387189
chr4,6747133,6747305
chr4,8126097,8126247
chr4,8765590,8765743
chr4,8767214,8767089
chr4,8768294,8768461
chr4,8769591,8769424
chr4,8769762,8769925
chr4,8770298,8770453
chr4,8774354,8774545
chr4,8775540,8775706
chr4,8779593,8779419
chr4,9118394,9118560
chr4,9128493,9128659
chr4,9159429,9159584
chr4,9160591,9160757
chr4,9905498,9905653
chr4,9917426,9917591
chr4,9917847,9918014
chr4,9919215,9919386
chr4,9919444,9919583
chr4,9921228,9921394
chr4,9923520,9923659
chr4,9924592,9924758
chr4,9925862,9926028
chr4,10572200,10572034
chr4,10573793,10573626
chr4,10575752,10575582
chr4,10576183,10576023
chr4,10576445,10576294
chr4,10580838,10580673
chr4,10581950,10581821
chr4,10582708,10582557
chr4,10583938,10583799
chr4,10648176,10648007
chr4,10648907,10648782
chr4,10651566,10651399
chr4,10653654,10653529
chr4,10654778,10654612
chr4,10657605,10657433
chr4,10658801,10658636
chr4,10663477,10663311
chr4,11624279,11624446
chr4,11625181,11625341
chr4,11653253,11653413
chr4,11654379,11654508
chr4,11654446,11654611
chr4,11693339,11693505
chr4,11694994,11695158
chr4,11698952,11699124
chr4,11700041,11700170
chr4,12333386,12333536
chr4,12334062,12334228
chr4,12343314,12343148
chr4,12344179,12344013
chr4,12350082,12349916
chr4,14217359,14217193
chr4,14218270,14218093
chr4,14220425,14220268
chr4,14220819,14220659
chr4,14221159,14220994
chr4,14221739,14221569
chr4,14224503,14224356
chr4,14232757,14232928
chr4,15344080,15343915
chr4,15352789,15352621
chr4,15356841,15356673
chr4,15358003,15357838
chr4,15940748,15940629
chr4,15942848,15942693
chr4,15955056,15954898
chr4,15957167,15957333
chr4,15957251,15957417
chr4,1253064,1252892
chr4,1253085,1252913
chr4,1253605,1253448
chr4,1254997,1254830
chr4,1256893,1256721
chr4,1261092,1260925
chr4,1261369,1261207
chr4,1263530,1263363
chr4,1263791,1263620
chr4,2390551,2390378
chr4,4389544,4389701
chr4,6744492,6744659
chr4,6744511,6744700
chr4,6745574,6745739
chr4,6745843,6746010
chr4,6746008,6746175
chr4,6746032,6746199
chr4,6751712,6751879
chr4,6752212,6752379
chr4,6752674,6752831
chr4,6753346,6753513
chr4,6753514,6753681
chr4,8122400,8122574
chr4,8122638,8122805
chr4,8127623,8127789
chr4,8129311,8129478
chr4,8769732,8769611
chr4,8770845,8770678
chr4,8772389,8772222
chr4,8774211,8774043
chr4,8777991,8777824
chr4,8782942,8783058
chr4,8787089,8787256
chr4,9112710,9112867
chr4,9117583,9117750
chr4,9120284,9120451
chr4,9123192,9123359
chr4,9123575,9123742
chr4,9125147,9125314
chr4,9126596,9126763
chr4,9127124,9127291
chr4,9129907,9130074
chr4,9129970,9130137
chr4,9132753,9132920
chr4,9136175,9136342
chr4,9136703,9136870
chr4,9142163,9142332
chr4,9142312,9142485
chr4,9158521,9158688
chr4,9158563,9158690
chr4,9160507,9160674
chr4,9906039,9906178
chr4,9921115,9921290
chr4,9926585,9926750
chr4,10572515,10572348
chr4,10572641,10572474
chr4,10574085,10573915
chr4,10580315,10580146
chr4,10582518,10582351
chr4,10583476,10583309
chr4,10645102,10644935
chr4,10647246,10647084
chr4,10658908,10658741
chr4,10662169,10662002
chr4,10664907,10664791
chr4,11652965,11653117
chr4,11655180,11655347
chr4,11655474,11655637
chr4,11656692,11656859
chr4,11657678,11657845
chr4,11658033,11658196
chr4,11687456,11687623
chr4,11691264,11691431
chr4,11691683,11691849
chr4,11692501,11692658
chr4,11693923,11694090
chr4,11694216,11694382
chr4,11695223,11695390
chr4,11696019,11696184
chr4,11696710,11696877
chr4,11697046,11697213
chr4,11697109,11697276
chr4,11697613,11697780
chr4,11698347,11698531
chr4,11698392,11698553
chr4,11699815,11699982
chr4,12331525,12331691
chr4,12331776,12331943
chr4,12331860,12332027
chr4,12332258,12332425
chr4,12333179,12333347
chr4,12342170,12342005
chr4,12348389,12348237
chr4,12349873,12349706
chr4,12351519,12351687
chr4,12351646,12351813
chr4,14221610,14221443
chr4,14224408,14224249
chr4,14228860,14229027
chr4,14230451,14230616
chr4,14231203,14231370
chr4,14231433,14231602
chr4,14232030,14232181
chr4,14233245,14233411
chr4,14235359,14235526
chr4,15038106,15037939
chr4,15039057,15038930
chr4,15041467,15041307
chr4,15050146,15049981
chr4,15349408,15349241
chr4,15354760,15354593
chr4,15358713,15358546
chr4,15366547,15366380
chr4,15366552,15366401
chr4,15366924,15366757
chr4,15369107,15368944
chr4,15371003,15370836
chr4,15376109,15375943
chr4,15377001,15376838
chr4,15939511,15939359
chr4,15940582,15940439
chr4,15941181,15941014
chr4,15942085,15941918
chr4,15944126,15943948
chr4,15947907,15947742
chr4,15949367,15949200
chr4,15951916,15951749
chr4,15952224,15952057
chr4,15952539,15952372
chr4,15955299,15955132
chr4,15957313,15957470
chr4,1261620,1261452
chr4,1262416,1262289
chr4,1264486,1264321
chr4,1269330,1269162
chr4,4386969,4387118
chr4,6743716,6743875
chr4,6744085,6744254
chr4,6748524,6748693
chr4,6750310,6750479
chr4,6753889,6754058
chr4,6754351,6754518
chr4,8121534,8121700
chr4,8121838,8122014
chr4,8123227,8123392
chr4,8126866,8127035
chr4,8128964,8129129
chr4,8130026,8130176
chr4,8130593,8130770
chr4,8130955,8131073
chr4,8769426,8769255
chr4,8770952,8770783
chr4,8774083,8773918
chr4,8777888,8777719
chr4,8779929,8780078
chr4,8781115,8781268
chr4,8784083,8783959
chr4,9113211,9113378
chr4,9113797,9113967
chr4,9118911,9119075
chr4,9122525,9122688
chr4,9128451,9128615
chr4,9132085,9132248
chr4,9133849,9133967
chr4,9141222,9141391
chr4,9159366,9159532
chr4,9159619,9159786
chr4,9920774,9920928
chr4,9925967,9926133
chr4,9926200,9926365
chr4,9927807,9927965
chr4,10568109,10567946
chr4,10569033,10568869
chr4,10570579,10570420
chr4,10571885,10571739
chr4,10573264,10573078
chr4,10575207,10575038
chr4,10575541,10575372
chr4,10580168,10579999
chr4,10582141,10581973
chr4,10582935,10582767
chr4,10644975,10644806
chr4,10652399,10652243
chr4,10654761,10654590
chr4,10659027,10658866
chr4,10659549,10659381
chr4,10661097,10660936
chr4,10661470,10661303
chr4,10665589,10665430
chr4,11625137,11625306
chr4,11625406,11625575
chr4,11653188,11653349
chr4,11688957,11689122
chr4,11689665,11689854
chr4,11689812,11689992
chr4,11690203,11690368
chr4,11694761,11694930
chr4,11697653,11697822
chr4,11699165,11699324
chr4,11700438,11700607
chr4,12332466,12332635
chr4,12349705,12349536
chr4,14220073,14219899
chr4,14234013,14234172
chr4,15037812,15037688
chr4,15039849,15039675
chr4,15043965,15043792
chr4,15051432,15051277
chr4,15343525,15343355
chr4,15344277,15344107
chr4,15350889,15350722
chr4,15359760,15359590
chr4,15365845,15365675
chr4,15365959,15365782
chr4,15369385,15369220
chr4,15376894,15376724
chr4,15392273,15392105
chr4,15939150,15939001
chr4,15944086,15943925
chr4,15945595,15945430
chr4,15951811,15951644
chr4,15954941,15954772
chr4,15961928,15962097
chr4,15962496,15962665
chr4,1252549,1252383
chr4,1259257,1259086
chr4,1259880,1259716
chr4,1260032,1259861
chr4,1264632,1264466
chr4,1265996,1265830
chr4,1266513,1266362
chr4,1266653,1266477
chr4,1269943,1269818
chr4,1272463,1272300
chr4,4387356,4387520
chr4,4389583,4389734
chr4,6744192,6744358
chr4,6745780,6745946
chr4,6748983,6749152
chr4,8127015,8127181
chr4,8127225,8127391
chr4,8128314,8128480
chr4,8130708,8130874
chr4,8765519,8765702
chr4,8768288,8768398
chr4,8769734,8769883
chr4,8771007,8770846
chr4,8771728,8771857
chr4,8773842,8773674
chr4,8775178,8775014
chr4,8775644,8775810
chr4,8775770,8775933
chr4,8777781,8777617
chr4,8778032,8777867
chr4,8779413,8779245
chr4,8780481,8780315
chr4,8781521,8781687
chr4,9114510,9114663
chr4,9116655,9116806
chr4,9118000,9118166
chr4,9127541,9127707
chr4,9130891,9131047
chr4,9134197,9134363
chr4,9137120,9137286
chr4,9140692,9140858
chr4,9140754,9140922
chr4,9159343,9159512
chr4,9159682,9159848
chr4,9159808,9159981
chr4,9159918,9160086
chr4,9917573,9917743
chr4,9917702,9917868
chr4,9922447,9922613
chr4,9927072,9927225
chr4,10568742,10568572
chr4,10569050,10568887
chr4,10569387,10569231
chr4,10574151,10573978
chr4,10582413,10582245
chr4,10645168,10645002
chr4,10648299,10648133
chr4,10657794,10657628
chr4,10665096,10664930
chr4,11653345,11653496
chr4,11653476,11653643
chr4,11657363,11657529
chr4,11657720,11657886
chr4,11690014,11690180
chr4,11699054,11699229
chr4,12332950,12333117
chr4,12344781,12344618
chr4,12345450,12345284
chr4,12350601,12350438
chr4,12351357,12351478
chr4,14215132,14215006
chr4,14219788,14219622
chr4,14222563,14222409
chr4,14225938,14226099
chr4,14226177,14226343
chr4,14226787,14226940
chr4,14230977,14231114
chr4,14231183,14231349
chr4,14234363,14234531
chr4,15037959,15037793
chr4,15039282,15039118
chr4,15039699,15039548
chr4,15040387,15040221
chr4,15049479,15049314
chr4,15052657,15052493
chr4,15344751,15344583
chr4,15349282,15349114
chr4,15349345,15349177
chr4,15350075,15349907
chr4,15351285,15351103
chr4,15358650,15358482
chr4,15360886,15360727
chr4,15370751,15370590
chr4,15371715,15371551
chr4,15376765,15376597
chr4,15938858,15938692
chr4,15938900,15938734
chr4,15943531,15943365
chr4,15949935,15949771
chr4,15951156,15950986
chr4,15951978,15951812
chr4,15954978,15954814
chr4,15956833,15957002
chr4,15957438,15957597
chr4,15958129,15958294
chr4,15962287,15962455
chr4,1256228,1256061
chr4,1266712,1266596
chr4,1267954,1267797
chr4,1268330,1268172
chr4,1272245,1272085
chr4,1272506,1272341
chr4,1273237,1273074
chr4,2390487,2390315
chr4,6743586,6743770
chr4,6745385,6745542
chr4,6749294,6749461
chr4,8123545,8123708
chr4,8126173,8126327
